2639;5554
9997;1413
5256;9458
3606;9744
6939;4979
7722;4450
6612;4575
4487;5110
5418;7442
7510;7453
2012;3329
2310;9470
8888;4176
4867;1512
2877;7526
5543;3409
4360;6223
3266;2671
1922;5060
1019;8476
6150;9519
7676;5585
5903;2568
4499;7860
3073;8254
6882;2786
4188;4693
6590;1018
7719;7600
9892;6383
7238;8673
7286;7229
6930;5280
3664;3075
3033;3330
3424;2988
7659;5103
3373;2958
1798;9828
3844;7105
8814;3712
3446;9223
5302;6029
7967;7852
1012;1299
8689;7044
9835;3911
3412;9164
5613;3599
9784;8440
2078;5254
2927;9768
4824;9817
2118;3748
2289;3659
1931;8076
4318;1769
2693;1498
2484;4720
3668;4462
9605;1244
2913;1736
6121;9187
7315;1675
8373;8863
2306;8681
7700;6533
4571;2442
5076;7868
3933;2756
3811;3552
8693;3219
1829;7732
5463;5357
7407;3577
6284;5336
7562;2446
7733;2566
5418;9478
6615;9157
1868;4070
7087;6852
5037;8799
8566;4527
2178;1408
6893;9289
7438;8755
9540;7819
6969;9225
2653;7160
8564;6399
4640;6396
1214;7152
9851;3226
9233;6698
4839;4257
6167;3529
1574;8442
6799;2972
5384;8184
7793;7670
7989;2341
3223;1073
2736;1847
1549;4103
1367;3489
6864;4239
7297;5683
3238;4622
6394;5118
1009;2216
9622;6887
4937;1806
7372;6250
8003;2341
4705;2828
6472;9892
8156;1941
9442;5366
1233;3959
9981;9578
1169;4732
6320;1455
4759;7731
2137;8470
5523;8256
2974;2102
5187;6211
2397;9261
6764;2641
3551;6868
5344;5791
7877;2407
6485;7037
5887;4561
3378;6791
1722;9918
1865;1316
5116;1814
7947;1563
5973;4206
4274;1147
8964;1022
5497;5024
9276;1801
5435;6983
2548;7624
6889;4698
2251;9236
5105;8521
1311;5578
7177;8112
4505;7210
7859;5053
2191;2314
3320;7631
5185;3553
5299;3983
2044;5251
8490;6138
5713;6516
4536;8744
6713;7309
6231;4929
5956;4129
8212;2491
5442;7281
1549;5346
5668;6397
4765;3528
9842;3923
3547;7650
3827;1675
3293;4426
3571;5677
8141;1190
1151;6370
7632;7852
9615;2264
3234;7867
4790;7979
3978;4085
4466;5980
3890;3426
4347;2425
1142;2194
8528;8203
8809;3622
9077;9603
7870;2134
1042;3900
3214;4720
3416;8581
5599;4697
6507;5060
5794;1883
5338;6188
9571;3081
5983;3098
3847;7233
3532;4677
6508;2613
8217;9028
4839;2057
5237;5331
4501;7090
6267;6169
9407;5616
4386;3409
3273;9231
3393;6667
5364;2636
8493;8893
9080;9920
4728;6399
9411;1631
7747;1711
7770;5491
7226;5878
6763;2289
3151;3926
7077;5414
8920;1723
7959;8569
1918;6418
7431;8060
4338;5688
8146;1889
1989;4226
9418;3646
4564;3605
1492;5851
3599;3568
1965;6063
4438;2307
7463;5859
3980;6937
1445;5356
7325;3693
4967;2382
5683;7567
5058;9097
3880;5726
1378;6494
7474;3294
5219;7322
3129;6059
6152;7237
5328;3854
1950;5164
6314;5212
2672;9045
9029;7723
3292;6207
3118;7430
3343;7624
1664;9792
5072;8008
4251;8366
8061;6259
3890;8395
9592;9987
6172;9369
1197;5608
8124;7216
2203;4847
9932;7367
6121;4591
9801;7514
7906;5026
3583;5085
8636;9232
5386;7820
9644;2154
3807;1185
3620;1054
7470;4477
6783;3897
2817;9263
7125;6173
4506;8000
6471;3260
8375;2872
4051;3437
5497;6708
9296;5920
4770;5070
6643;3110
2184;5463
9290;2611
1322;5748
4966;1937
2530;5224
1375;6848
2782;8462
1692;8822
7834;8716
6047;8772
5106;4287
2210;1474
5680;9631
8269;8899
7757;7248
3429;7144
3181;6826
1359;2684
8575;4905
2996;4963
5780;2795
4704;9875
5780;7896
8456;1662
5946;1736
7692;2702
2381;7383
3987;7672
7273;6063
3341;8685
6591;4090
3983;1002
3998;6721
2609;7964
3746;6317
7228;5190
1362;4955
8394;9253
1257;7197
3891;6969
1429;8074
5848;4731
1274;8503
1553;3934
1490;9406
2878;5563
5754;7213
3707;2138
9711;3258
6601;3574
9508;2447
6805;2266
8786;3597
9820;9236
4406;6701
5519;3329
7792;4832
1148;4170
1176;3085
5520;3226
9760;9925
9681;8112
9175;8059
9378;1401
4538;7160
4577;3228
5606;9067
7575;4837
9826;6625
9415;6067
2934;4036
1013;9296
8552;9393
2136;6891
6301;5634
5336;9584
7523;6909
4681;7961
2928;2203
9246;6283
4925;7959
3075;3360
1970;1859
4758;9648
9469;5489
7487;4981
2927;3534
4551;9922
4018;1057
7720;8993
3477;5653
8971;1259
6670;6315
5790;8688
2004;9837
2752;1525
4364;2641
7371;9450
2330;5818
4997;8647
9411;3853
9547;3153
2544;1062
4603;3959
3977;7341
5640;4654
3896;2303
5563;6749
6028;2541
3776;1275
9715;7753
3316;3452
8944;9619
4955;3573
7890;2383
2944;9899
4955;6939
7037;2207
7865;2095
2103;9765
4292;9685
5273;7414
6677;9080
7179;1353
3351;2339
7428;4595
4017;3071
5378;6148
2710;8009
9752;1081
2376;3247
5141;6045
8584;5315
6053;8214
3778;7730
3129;4899
4022;8939
7105;5203
6689;7220
1394;6840
3859;7648
7976;8019
1195;9605
8469;8419
2123;5539
3858;8552
1889;1292
3805;8434
5734;6546
5741;5669
1580;3267
3384;5412
5657;4166
8971;8676
9797;6003
1248;1614
6197;5503
2533;8234
3696;2385
7985;4138
3195;3434
2026;1598
9452;4282
2956;9148
9993;4946
5830;1291
1796;3481
4907;2839
5476;4440
4059;4984
9744;3778
9956;3437
9728;2644
8621;4083
6879;7364
4031;6892
3600;5171
7328;8192
3201;7768
1552;2912
2128;8895
5593;2120
2507;2226
2848;4295
4673;1560
5828;8124
1969;5337
5433;6806
1505;7354
7706;2196
6689;9833
6895;6671
7030;7775
3927;1697
8547;9038
1921;1681
4449;3697
4938;7644
6376;9342
6142;4350
7433;6041
9222;6543
3984;6861
5283;4884
7723;5804
9567;9933
7303;7371
1508;2305
8023;1825
7266;6219
3994;1795
9486;8379
3841;1388
6800;4880
2685;8777
2609;8882
1801;2607
7439;1701
1076;2884
7970;1392
1549;4076
4188;4511
1536;6705
9876;5663
3144;6070
5465;7250
4479;7513
8976;4953
5006;5690
8718;5886
2928;3301
4288;8037
5503;1832
2811;2789
9125;7509
3782;1586
4440;9564
3288;4481
8215;8417
1353;4088
5011;8783
3886;8361
1034;7435
5488;5631
8237;7389
9355;9413
9032;4925
5557;2200
7333;4209
3735;8133
7352;4021
4115;2180
1397;3867
7646;2669
1813;3635
6117;5340
3765;8034
2624;5725
5104;5038
1315;3953
1373;2800
5850;2562
9081;2078
8246;7714
9414;9194
5455;3644
6275;4106
5102;6507
5591;9384
8961;2316
4915;2441
8281;5690
5624;7023
9525;6592
1253;6987
7781;4334
8035;9949
2743;4145
9990;6246
7605;6531
8769;2960
9223;9863
6269;7699
4998;9421
2917;9202
6269;6582
2841;6770
4654;7784
7310;4045
4517;9325
2725;2452
2122;4079
1310;6174
3745;2257
8270;3968
1030;7105
9049;2793
6060;1729
4085;4594
3891;8108
7609;2044
3294;2572
9488;2009
9326;2595
4792;6632
8410;9589
8568;2952
1144;9480
8931;9963
8658;7937
9927;8782
1770;1356
6306;9484
1901;2494
3326;9445
7100;8995
5224;5133
4033;9658
4417;8692
7275;5077
2960;8406
3079;6887
5067;6088
7723;9894
1636;2544
7975;9211
5893;7177
2109;6009
5046;8320
2005;4006
3780;3714
7544;5122
7343;5475
7218;1479
1592;6024
1836;4443
6222;6348
4223;9665
5817;6627
6806;6476
3663;2511
7976;1162
7966;4729
2901;7450
9114;5549
4281;1991
5504;9339
7731;3192
7849;9079
2422;6964
1688;8218
4113;2940
9136;6740
9652;8512
7961;1608
9832;1515
1145;9429
4643;6324
5843;5525
3819;1849
9257;5184
4459;2111
4254;8930
9099;9574
9157;4851
1862;2789
4054;4105
3409;9798
4502;8530
9694;9647
6329;6790
4084;9066
6512;3522
3301;5909
2779;3718
2960;6792
2616;3133
5059;9530
2989;2212
1460;2055
7932;4079
7337;4665
7439;2660
5005;9064
7803;9121
7903;1120
1782;3837
4442;3091
1049;8260
3227;9176
9195;2967
7303;7512
6173;6524
1212;7554
4149;6864
8559;7928
4006;7340
3466;7615
6137;8817
9468;5349
6237;5031
7616;2162
6525;9126
6601;5533
5295;9771
2145;3846
3449;5745
4086;2100
2507;2927
9868;3851
7520;8994
4940;2964
6026;2459
9920;6609
3546;8845
6711;9575
7457;2098
5504;8381
1479;8057
5906;8527
8529;8448
5201;6942
9385;3926
3548;1339
4672;3492
5002;3530
2673;3634
5480;6487
2268;8942
2931;4307
7312;3712
4384;2943
5692;4987
3189;3861
5392;8230
4848;2068
5228;2995
2619;1810
2897;9481
5063;6687
9129;2603
2691;5902
1216;4975
2554;1987
2542;9859
4870;8868
8653;9385
3996;1821
7613;5122
9060;4393
5616;2629
3784;6589
8842;7622
8152;7273
7792;4284
3351;1948
7226;2605
9494;5199
1330;7983
7088;3154
2024;2979
1246;9458
8280;5596
4953;7598
2658;6406
8740;1193
7799;9804
1905;1619
7003;7946
6753;4854
1910;9801
1268;9768
3711;6358
8400;3733
2296;9667
5157;9946
9734;1492
1639;8544
4160;1605
8991;3017
6957;9545
4645;2682
9948;8758
3368;5115
1623;1474
7547;1590
3892;3625
1856;7434
9651;7423
3199;4353
5045;6125
9480;3726
8356;2779
3121;9419
1072;5434
6658;8407
2385;3535
3775;8158
1958;7117
1828;5530
2565;4215
9840;5204
6587;7025
2805;2697
6239;7946
7699;9716
5331;1301
6643;6331
4117;1820
5221;2938
6580;3610
9661;2739
1839;2668
5046;9167
1292;7243
5305;6257
9088;2747
2108;1717
6265;6743
1387;9035
2242;1672
1276;9673
1253;7753
4652;9942
2854;1270
4088;8205
3129;5179
1216;7611
3006;6125
5578;4314
6723;2233
8852;2550
7238;8532
6080;8123
1076;5472
7627;1722
1235;1658
1292;8304
8509;5352
5471;8439
1901;2520
5793;8371
1068;7755
2858;7472
1893;8259
8632;8635
2384;9956
8797;1052
7499;8020
4059;6684
2683;3452
7954;1062
1168;7454
2188;9263
2710;8815
4218;5440
1238;6311
3422;2141
1657;7626
8784;1736
3665;3012
8670;4602
2117;2147
